startDateTime,endDateTime,soilTempMean,soilTempMinimum,soilTempMaximum,soilTempVariance,soilTempNumPts,soilTempExpUncert,soilTempStdErMean,rangeFailQM,rangePassQM,rangeNAQM,persistenceFailQM,persistencePassQM,persistenceNAQM,stepFailQM,stepPassQM,stepNAQM,nullFailQM,nullPassQM,nullNAQM,gapFailQM,gapPassQM,gapNAQM,spikeFailQM,spikePassQM,spikeNAQM,validCalFailQM,validCalPassQM,validCalNAQM,alphaQM,betaQM,finalQF,finalQFSciRvw
"2018-05-02T05:30:00Z","2018-05-02T06:00:00Z",8.262,8.253,8.271,0.0000259,180,0.1399,0.0003796,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T06:00:00Z","2018-05-02T06:30:00Z",8.240,8.225,8.255,0.0000616,180,0.1398,0.000585,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T06:30:00Z","2018-05-02T07:00:00Z",8.210,8.194,8.227,0.0000851,180,0.1398,0.0006874,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T07:00:00Z","2018-05-02T07:30:00Z",8.178,8.162,8.196,0.0000883,180,0.1398,0.0007004,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T07:30:00Z","2018-05-02T08:00:00Z",8.146,8.129,8.162,0.0000915,180,0.1398,0.0007131,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T08:00:00Z","2018-05-02T08:30:00Z",8.113,8.095,8.130,0.0000962,180,0.1398,0.0007312,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T08:30:00Z","2018-05-02T09:00:00Z",8.079,8.062,8.097,0.0000955,180,0.1398,0.0007285,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T09:00:00Z","2018-05-02T09:30:00Z",8.046,8.030,8.062,0.0000873,180,0.1398,0.0006964,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T09:30:00Z","2018-05-02T10:00:00Z",8.017,8.004,8.031,0.000057,180,0.1398,0.0005626,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T10:00:00Z","2018-05-02T10:30:00Z",7.994,7.983,8.005,0.0000365,180,0.1397,0.0004501,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T10:30:00Z","2018-05-02T11:00:00Z",7.976,7.970,7.985,0.0000134,180,0.1397,0.0002733,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T11:00:00Z","2018-05-02T11:30:00Z",7.971,7.968,7.978,0.000005,180,0.1397,0.0001674,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T11:30:00Z","2018-05-02T12:00:00Z",7.992,7.976,8.012,0.0000978,180,0.1397,0.0007369,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T12:00:00Z","2018-05-02T12:30:00Z",8.043,8.012,8.080,0.0003997,180,0.1398,0.00149,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T12:30:00Z","2018-05-02T13:00:00Z",8.124,8.080,8.168,0.000663,180,0.1399,0.001919,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T13:00:00Z","2018-05-02T13:30:00Z",8.218,8.169,8.273,0.0008798,180,0.1399,0.002211,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T13:30:00Z","2018-05-02T14:00:00Z",8.340,8.272,8.410,0.001606,180,0.140,0.002987,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T14:00:00Z","2018-05-02T14:30:00Z",8.484,8.410,8.561,0.001929,180,0.1401,0.003273,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T14:30:00Z","2018-05-02T15:00:00Z",8.647,8.562,8.735,0.002514,180,0.1403,0.003737,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T15:00:00Z","2018-05-02T15:30:00Z",8.822,8.733,8.915,0.002786,180,0.1404,0.003934,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T15:30:00Z","2018-05-02T16:00:00Z",9.013,8.915,9.112,0.003302,180,0.1405,0.004283,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T16:00:00Z","2018-05-02T16:30:00Z",9.208,9.110,9.305,0.003163,180,0.1406,0.004192,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T16:30:00Z","2018-05-02T17:00:00Z",9.408,9.306,9.515,0.00371,180,0.1407,0.00454,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T17:00:00Z","2018-05-02T17:30:00Z",9.620,9.516,9.718,0.003439,180,0.1408,0.004371,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T17:30:00Z","2018-05-02T18:00:00Z",9.799,9.719,9.872,0.001914,180,0.1407,0.003261,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T18:00:00Z","2018-05-02T18:30:00Z",9.940,9.872,10.002,0.001496,180,0.1407,0.002883,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T18:30:00Z","2018-05-02T19:00:00Z",10.046,10.003,10.087,0.0005508,180,0.1407,0.001749,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T19:00:00Z","2018-05-02T19:30:00Z",10.126,10.085,10.171,0.0006228,180,0.1407,0.00186,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T19:30:00Z","2018-05-02T20:00:00Z",10.212,10.169,10.258,0.0006359,180,0.1408,0.00188,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T20:00:00Z","2018-05-02T20:30:00Z",10.311,10.257,10.366,0.0009612,180,0.1408,0.002311,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T20:30:00Z","2018-05-02T21:00:00Z",10.414,10.366,10.456,0.0006802,180,0.1409,0.001944,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
"2018-05-02T21:00:00Z","2018-05-02T21:30:00Z",10.488,10.454,10.518,0.0003147,180,0.1409,0.001322,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,
